"","subject","activity","feature","statistic","axis","mean"
"8199",29,"standing","tBodyGyroJerk","mean","Z",-0.0544926306307692
"8200",29,"standing","tBodyGyroJerk","std","X",-0.983293061692308
"8201",29,"standing","tBodyGyroJerk","std","Y",-0.995533113076923
"8202",29,"standing","tBodyGyroJerk","std","Z",-0.990685705384615
"8203",29,"standing","tGravityAcc","mean","X",0.974508732
"8204",29,"standing","tGravityAcc","mean","Y",-0.05848715356
"8205",29,"standing","tGravityAcc","mean","Z",0.0316145849747692
"8206",29,"standing","tGravityAcc","std","X",-0.996764227384615
"8207",29,"standing","tGravityAcc","std","Y",-0.985134032307692
"8208",29,"standing","tGravityAcc","std","Z",-0.984464543538462
"8209",29,"walking","fBodyAcc","mean","X",-0.135819505761321
"8210",29,"walking","fBodyAcc","mean","Y",-0.0349642325433962
"8211",29,"walking","fBodyAcc","mean","Z",-0.279734839433962
"8212",29,"walking","fBodyAcc","std","X",-0.190355976849057
"8213",29,"walking","fBodyAcc","std","Y",-0.182068539584906
"8214",29,"walking","fBodyAcc","std","Z",-0.283348100981132
"8215",29,"walking","fBodyAccJerk","mean","X",-0.210469887150943
"8216",29,"walking","fBodyAccJerk","mean","Y",-0.0880213408433962
"8217",29,"walking","fBodyAccJerk","mean","Z",-0.394877826981132
"8218",29,"walking","fBodyAccJerk","std","X",-0.307336669773585
"8219",29,"walking","fBodyAccJerk","std","Y",-0.155020660771698
"8220",29,"walking","fBodyAccJerk","std","Z",-0.529034897169811
"8221",29,"walking","fBodyGyro","mean","X",-0.431490048490566
"8222",29,"walking","fBodyGyro","mean","Y",-0.362232316226415
"8223",29,"walking","fBodyGyro","mean","Z",-0.397277495471698
"8224",29,"walking","fBodyGyro","std","X",-0.654313559056604
"8225",29,"walking","fBodyGyro","std","Y",-0.0941359695075472
"8226",29,"walking","fBodyGyro","std","Z",-0.494117483018868
"8227",29,"walking","tBodyAcc","mean","X",0.271999916792453
"8228",29,"walking","tBodyAcc","mean","Y",-0.0162915600588679
"8229",29,"walking","tBodyAcc","mean","Z",-0.106632427301887
"8230",29,"walking","tBodyAcc","std","X",-0.174337940226415
"8231",29,"walking","tBodyAcc","std","Y",-0.0917540612869811
"8232",29,"walking","tBodyAcc","std","Z",-0.242828038264151
"8233",29,"walking","tBodyAccJerk","mean","X",0.0853743348528302
"8234",29,"walking","tBodyAccJerk","mean","Y",0.0223870454150943
"8235",29,"walking","tBodyAccJerk","mean","Z",0.00941547304716981
"8236",29,"walking","tBodyAccJerk","std","X",-0.22143354279434
"8237",29,"walking","tBodyAccJerk","std","Y",-0.087174644469434
"8238",29,"walking","tBodyAccJerk","std","Z",-0.461758009811321
"8239",29,"walking","tBodyGyro","mean","X",-0.00795668167188679
"8240",29,"walking","tBodyGyro","mean","Y",-0.081960153154717
"8241",29,"walking","tBodyGyro","mean","Z",0.0856852236188679
"8242",29,"walking","tBodyGyro","std","X",-0.598868670943396
"8243",29,"walking","tBodyGyro","std","Y",-0.181802636566038
"8244",29,"walking","tBodyGyro","std","Z",-0.430232441132075
"8245",29,"walking","tBodyGyroJerk","mean","X",-0.10688830318283
"8246",29,"walking","tBodyGyroJerk","mean","Y",-0.0479898124113208
"8247",29,"walking","tBodyGyroJerk","mean","Z",-0.0392368986679245
"8248",29,"walking","tBodyGyroJerk","std","X",-0.395909621509434
"8249",29,"walking","tBodyGyroJerk","std","Y",-0.587944298490566
"8250",29,"walking","tBodyGyroJerk","std","Z",-0.504130088679245
"8251",29,"walking","tGravityAcc","mean","X",0.96237438509434
"8252",29,"walking","tGravityAcc","mean","Y",-0.127318078679245
"8253",29,"walking","tGravityAcc","mean","Z",0.0955792142264151
"8254",29,"walking","tGravityAcc","std","X",-0.978253538867925
"8255",29,"walking","tGravityAcc","std","Y",-0.975272848113208
"8256",29,"walking","tGravityAcc","std","Z",-0.945981437169811
"8257",29,"walking_downstairs","fBodyAcc","mean","X",0.110663200244167
"8258",29,"walking_downstairs","fBodyAcc","mean","Y",-0.02122937175
"8259",29,"walking_downstairs","fBodyAcc","mean","Z",-0.266692150208333
"8260",29,"walking_downstairs","fBodyAcc","std","X",0.187438624270833
"8261",29,"walking_downstairs","fBodyAcc","std","Y",-0.239349053641667
"8262",29,"walking_downstairs","fBodyAcc","std","Z",-0.262073242045833
"8263",29,"walking_downstairs","fBodyAccJerk","mean","X",-0.0382458213333333
"8264",29,"walking_downstairs","fBodyAccJerk","mean","Y",-0.0977850659541667
"8265",29,"walking_downstairs","fBodyAccJerk","mean","Z",-0.411173451875
"8266",29,"walking_downstairs","fBodyAccJerk","std","X",-0.0986379156229167
"8267",29,"walking_downstairs","fBodyAccJerk","std","Y",-0.120381521220833
"8268",29,"walking_downstairs","fBodyAccJerk","std","Z",-0.547320886875
"8269",29,"walking_downstairs","fBodyGyro","mean","X",-0.18941800145
"8270",29,"walking_downstairs","fBodyGyro","mean","Y",-0.463125032083333
"8271",29,"walking_downstairs","fBodyGyro","mean","Z",-0.199225894479167
"8272",29,"walking_downstairs","fBodyGyro","std","X",-0.319123137947917
"8273",29,"walking_downstairs","fBodyGyro","std","Y",-0.354872689583333
"8274",29,"walking_downstairs","fBodyGyro","std","Z",-0.416165845833333
"8275",29,"walking_downstairs","tBodyAcc","mean","X",0.293140441083333
"8276",29,"walking_downstairs","tBodyAcc","mean","Y",-0.01494121505625
"8277",29,"walking_downstairs","tBodyAcc","mean","Z",-0.0981339984895833
"8278",29,"walking_downstairs","tBodyAcc","std","X",0.167383602458333
"8279",29,"walking_downstairs","tBodyAcc","std","Y",-0.12246346700625
"8280",29,"walking_downstairs","tBodyAcc","std","Z",-0.223177999879167
"8281",29,"walking_downstairs","tBodyAccJerk","mean","X",0.0636871965479167
"8282",29,"walking_downstairs","tBodyAccJerk","mean","Y",0.000621016968750005
"8283",29,"walking_downstairs","tBodyAccJerk","mean","Z",-0.0140642983104167
"8284",29,"walking_downstairs","tBodyAccJerk","std","X",-0.023952574044375
"8285",29,"walking_downstairs","tBodyAccJerk","std","Y",-0.07734083835625
"8286",29,"walking_downstairs","tBodyAccJerk","std","Z",-0.478764185
"8287",29,"walking_downstairs","tBodyGyro","mean","X",-0.0374126070957292
"8288",29,"walking_downstairs","tBodyGyro","mean","Y",-0.0851045889895833
"8289",29,"walking_downstairs","tBodyGyro","mean","Z",0.0822244074666667
"8290",29,"walking_downstairs","tBodyGyro","std","X",-0.282077257508333
"8291",29,"walking_downstairs","tBodyGyro","std","Y",-0.390460137708333
"8292",29,"walking_downstairs","tBodyGyro","std","Z",-0.311122615416667
"8293",29,"walking_downstairs","tBodyGyroJerk","mean","X",-0.0743986469979167
"8294",29,"walking_downstairs","tBodyGyroJerk","mean","Y",-0.0671482305364583
"8295",29,"walking_downstairs","tBodyGyroJerk","mean","Z",-0.0359648430270833
"8296",29,"walking_downstairs","tBodyGyroJerk","std","X",-0.347807556958333
"8297",29,"walking_downstairs","tBodyGyroJerk","std","Y",-0.693469035833333
"8298",29,"walking_downstairs","tBodyGyroJerk","std","Z",-0.379769406458333
"8299",29,"walking_downstairs","tGravityAcc","mean","X",0.948486215
"8300",29,"walking_downstairs","tGravityAcc","mean","Y",-0.0760962952291667
"8301",29,"walking_downstairs","tGravityAcc","mean","Z",0.0919650454166667
"8302",29,"walking_downstairs","tGravityAcc","std","X",-0.9417361925
"8303",29,"walking_downstairs","tGravityAcc","std","Y",-0.91390306375
"8304",29,"walking_downstairs","tGravityAcc","std","Z",-0.869300904791667
"8305",29,"walking_upstairs","fBodyAcc","mean","X",-0.109793480008163
"8306",29,"walking_upstairs","fBodyAcc","mean","Y",-0.196011503540816
"8307",29,"walking_upstairs","fBodyAcc","mean","Z",-0.320487882857143
"8308",29,"walking_upstairs","fBodyAcc","std","X",-0.0790625306306122
"8309",29,"walking_upstairs","fBodyAcc","std","Y",-0.141258066657755
"8310",29,"walking_upstairs","fBodyAcc","std","Z",0.203057836877551
"8311",29,"walking_upstairs","fBodyAccJerk","mean","X",-0.225067771046939
"8312",29,"walking_upstairs","fBodyAccJerk","mean","Y",-0.408886605510204
"8313",29,"walking_upstairs","fBodyAccJerk","mean","Z",-0.646198587755102
"8314",29,"walking_upstairs","fBodyAccJerk","std","X",-0.211385397877551
"8315",29,"walking_upstairs","fBodyAccJerk","std","Y",-0.408648946938776
"8316",29,"walking_upstairs","fBodyAccJerk","std","Z",-0.710116591836735
"8317",29,"walking_upstairs","fBodyGyro","mean","X",-0.260519290404082
"8318",29,"walking_upstairs","fBodyGyro","mean","Y",-0.39404534122449
"8319",29,"walking_upstairs","fBodyGyro","mean","Z",-0.34170013244898
"8320",29,"walking_upstairs","fBodyGyro","std","X",-0.350338205020408
"8321",29,"walking_upstairs","fBodyGyro","std","Y",0.234346783653061
"8322",29,"walking_upstairs","fBodyGyro","std","Z",-0.444153056530612
"8323",29,"walking_upstairs","tBodyAcc","mean","X",0.265423066877551
"8324",29,"walking_upstairs","tBodyAcc","mean","Y",-0.0299465312326531
"8325",29,"walking_upstairs","tBodyAcc","mean","Z",-0.118000587840816
"8326",29,"walking_upstairs","tBodyAcc","std","X",-0.0867715569693878
"8327",29,"walking_upstairs","tBodyAcc","std","Y",-0.122128287642857
"8328",29,"walking_upstairs","tBodyAcc","std","Z",0.0995443502346939
"8329",29,"walking_upstairs","tBodyAccJerk","mean","X",0.106345193353878
"8330",29,"walking_upstairs","tBodyAccJerk","mean","Y",-0.000689019191836735
"8331",29,"walking_upstairs","tBodyAccJerk","mean","Z",-0.0290713871612245
"8332",29,"walking_upstairs","tBodyAccJerk","std","X",-0.182365815065306
"8333",29,"walking_upstairs","tBodyAccJerk","std","Y",-0.388624195510204
"8334",29,"walking_upstairs","tBodyAccJerk","std","Z",-0.678763766530612
"8335",29,"walking_upstairs","tBodyGyro","mean","X",0.0931989463020408
"8336",29,"walking_upstairs","tBodyGyro","mean","Y",-0.152328112210204
"8337",29,"walking_upstairs","tBodyGyro","mean","Z",0.0854318123467347
"8338",29,"walking_upstairs","tBodyGyro","std","X",-0.323904731622449
"8339",29,"walking_upstairs","tBodyGyro","std","Y",0.0461103045102041
"8340",29,"walking_upstairs","tBodyGyro","std","Z",-0.37481514122449
"8341",29,"walking_upstairs","tBodyGyroJerk","mean","X",-0.130429072653061
"8342",29,"walking_upstairs","tBodyGyroJerk","mean","Y",-0.0511035119816327
"8343",29,"walking_upstairs","tBodyGyroJerk","mean","Z",-0.0680938780306122
"8344",29,"walking_upstairs","tBodyGyroJerk","std","X",-0.474932606326531
"8345",29,"walking_upstairs","tBodyGyroJerk","std","Y",-0.73422519244898
"8346",29,"walking_upstairs","tBodyGyroJerk","std","Z",-0.558417024081633
"8347",29,"walking_upstairs","tGravityAcc","mean","X",0.929258953877551
"8348",29,"walking_upstairs","tGravityAcc","mean","Y",-0.227120125306122
"8349",29,"walking_upstairs","tGravityAcc","mean","Z",0.0443786011771429
"8350",29,"walking_upstairs","tGravityAcc","std","X",-0.954189013061225
"8351",29,"walking_upstairs","tGravityAcc","std","Y",-0.923007798367347
"8352",29,"walking_upstairs","tGravityAcc","std","Z",-0.858849467142857
"8353",30,"laying","fBodyAcc","mean","X",-0.974789999285714
"8354",30,"laying","fBodyAcc","mean","Y",-0.959974274571429
"8355",30,"laying","fBodyAcc","mean","Z",-0.970321991714286
"8356",30,"laying","fBodyAcc","std","X",-0.977045260571429
"8357",30,"laying","fBodyAcc","std","Y",-0.9535584
"8358",30,"laying","fBodyAcc","std","Z",-0.967188198571429
"8359",30,"laying","fBodyAccJerk","mean","X",-0.976887901571429
"8360",30,"laying","fBodyAccJerk","mean","Y",-0.971696279857143
"8361",30,"laying","fBodyAccJerk","mean","Z",-0.975632420428571
"8362",30,"laying","fBodyAccJerk","std","X",-0.980350748142857
"8363",30,"laying","fBodyAccJerk","std","Y",-0.972434196714286
"8364",30,"laying","fBodyAccJerk","std","Z",-0.982281553142857
"8365",30,"laying","fBodyGyro","mean","X",-0.971789052714286
"8366",30,"laying","fBodyGyro","mean","Y",-0.968170332428571
"8367",30,"laying","fBodyGyro","mean","Z",-0.967577361142857
"8368",30,"laying","fBodyGyro","std","X",-0.974488400714286
"8369",30,"laying","fBodyGyro","std","Y",-0.965134152428571
"8370",30,"laying","fBodyGyro","std","Z",-0.972199238
"8371",30,"laying","tBodyAcc","mean","X",0.281033900571429
"8372",30,"laying","tBodyAcc","mean","Y",-0.0194494098614286
"8373",30,"laying","tBodyAcc","mean","Z",-0.1036581505
"8374",30,"laying","tBodyAcc","std","X",-0.976362515428571
"8375",30,"laying","tBodyAcc","std","Y",-0.954201823857143
"8376",30,"laying","tBodyAcc","std","Z",-0.967044236428571
"8377",30,"laying","tBodyAccJerk","mean","X",0.0752196666428571
"8378",30,"laying","tBodyAccJerk","mean","Y",0.0107680190087143
"8379",30,"laying","tBodyAccJerk","mean","Z",-0.000374189681428571
"8380",30,"laying","tBodyAccJerk","std","X",-0.977463775571429
"8381",30,"laying","tBodyAccJerk","std","Y",-0.971049778142857
"8382",30,"laying","tBodyAccJerk","std","Z",-0.979517896142857
"8383",30,"laying","tBodyGyro","mean","X",-0.0267812218571429
"8384",30,"laying","tBodyGyro","mean","Y",-0.0761476351714286
"8385",30,"laying","tBodyGyro","mean","Z",0.0938472163142857
"8386",30,"laying","tBodyGyro","std","X",-0.973662822428571
"8387",30,"laying","tBodyGyro","std","Y",-0.966041673
"8388",30,"laying","tBodyGyro","std","Z",-0.968889156142857
"8389",30,"laying","tBodyGyroJerk","mean","X",-0.102277358585714
"8390",30,"laying","tBodyGyroJerk","mean","Y",-0.0384875867528571
"8391",30,"laying","tBodyGyroJerk","mean","Z",-0.0595736770285714
"8392",30,"laying","tBodyGyroJerk","std","X",-0.983775833714286
"8393",30,"laying","tBodyGyroJerk","std","Y",-0.980357062142857
"8394",30,"laying","tBodyGyroJerk","std","Z",-0.980768874571429
"8395",30,"laying","tGravityAcc","mean","X",-0.344737755285714
"8396",30,"laying","tGravityAcc","mean","Y",0.732661247714286
"8397",30,"laying","tGravityAcc","mean","Z",0.681459210714286
"8398",30,"laying","tGravityAcc","std","X",-0.979563942714286
"8399",30,"laying","tGravityAcc","std","Y",-0.988930714857143
"8400",30,"laying","tGravityAcc","std","Z",-0.983274524857143
"8401",30,"sitting","fBodyAcc","mean","X",-0.985008785
"8402",30,"sitting","fBodyAcc","mean","Y",-0.954076042258065
"8403",30,"sitting","fBodyAcc","mean","Z",-0.966274090645161
"8404",30,"sitting","fBodyAcc","std","X",-0.983231005483871
"8405",30,"sitting","fBodyAcc","std","Y",-0.933992577903226
"8406",30,"sitting","fBodyAcc","std","Z",-0.946203823387097
"8407",30,"sitting","fBodyAccJerk","mean","X",-0.988775436451613
"8408",30,"sitting","fBodyAccJerk","mean","Y",-0.980405717258064
"8409",30,"sitting","fBodyAccJerk","mean","Z",-0.985978315322581
"8410",30,"sitting","fBodyAccJerk","std","X",-0.990017564516129
"8411",30,"sitting","fBodyAccJerk","std","Y",-0.981902116451613
"8412",30,"sitting","fBodyAccJerk","std","Z",-0.988971211935484
"8413",30,"sitting","fBodyGyro","mean","X",-0.987034626451613
"8414",30,"sitting","fBodyGyro","mean","Y",-0.982005883387097
"8415",30,"sitting","fBodyGyro","mean","Z",-0.961177109516129
"8416",30,"sitting","fBodyGyro","std","X",-0.988484803225806
"8417",30,"sitting","fBodyGyro","std","Y",-0.973804950806452
"8418",30,"sitting","fBodyGyro","std","Z",-0.95730868516129
"8419",30,"sitting","tBodyAcc","mean","X",0.268336081379032
"8420",30,"sitting","tBodyAcc","mean","Y",-0.00804731295322581
"8421",30,"sitting","tBodyAcc","mean","Z",-0.099515446133871
"8422",30,"sitting","tBodyAcc","std","X",-0.983622744193548
"8423",30,"sitting","tBodyAcc","std","Y",-0.937857000806452
"8424",30,"sitting","tBodyAcc","std","Z",-0.950654041290323
"8425",30,"sitting","tBodyAccJerk","mean","X",0.0760057731790323
"8426",30,"sitting","tBodyAccJerk","mean","Y",0.00975692523887097
"8427",30,"sitting","tBodyAccJerk","mean","Z",-0.00278161828080645
"8428",30,"sitting","tBodyAccJerk","std","X",-0.988864577419355
"8429",30,"sitting","tBodyAccJerk","std","Y",-0.980420928387097
"8430",30,"sitting","tBodyAccJerk","std","Z",-0.988164381290323
"8431",30,"sitting","tBodyGyro","mean","X",-0.0358426482048387
"8432",30,"sitting","tBodyGyro","mean","Y",-0.074353558416129
"8433",30,"sitting","tBodyGyro","mean","Z",0.0702002598387097
"8434",30,"sitting","tBodyGyro","std","X",-0.988132669516129
"8435",30,"sitting","tBodyGyro","std","Y",-0.976477561935484
"8436",30,"sitting","tBodyGyro","std","Z",-0.955053200806452
"8437",30,"sitting","tBodyGyroJerk","mean","X",-0.095270767516129
"8438",30,"sitting","tBodyGyroJerk","mean","Y",-0.0407930587264516
"8439",30,"sitting","tBodyGyroJerk","mean","Z",-0.0488204595806452
"8440",30,"sitting","tBodyGyroJerk","std","X",-0.993868545483871
"8441",30,"sitting","tBodyGyroJerk","std","Y",-0.992491322903226
"8442",30,"sitting","tBodyGyroJerk","std","Z",-0.988124495645161
"8443",30,"sitting","tGravityAcc","mean","X",0.825473836935484
"8444",30,"sitting","tGravityAcc","mean","Y",0.114588392624871
"8445",30,"sitting","tGravityAcc","mean","Z",0.34476602
"8446",30,"sitting","tGravityAcc","std","X",-0.978364712258065
"8447",30,"sitting","tGravityAcc","std","Y",-0.959361306774194
"8448",30,"sitting","tGravityAcc","std","Z",-0.956635663064516
"8449",30,"standing","fBodyAcc","mean","X",-0.972014050847458
"8450",30,"standing","fBodyAcc","mean","Y",-0.919475121186441
"8451",30,"standing","fBodyAcc","mean","Z",-0.938089774915254
"8452",30,"standing","fBodyAcc","std","X",-0.980426575762712
"8453",30,"standing","fBodyAcc","std","Y",-0.885572781694915
"8454",30,"standing","fBodyAcc","std","Z",-0.907286793050847
"8455",30,"standing","fBodyAccJerk","mean","X",-0.967857589322034
"8456",30,"standing","fBodyAccJerk","mean","Y",-0.957434887457627
"8457",30,"standing","fBodyAccJerk","mean","Z",-0.962892627966102
"8458",30,"standing","fBodyAccJerk","std","X",-0.972216728644068
"8459",30,"standing","fBodyAccJerk","std","Y",-0.960442360508475
"8460",30,"standing","fBodyAccJerk","std","Z",-0.973954338305085
"8461",30,"standing","fBodyGyro","mean","X",-0.915742855084746
"8462",30,"standing","fBodyGyro","mean","Y",-0.945628836949153
"8463",30,"standing","fBodyGyro","mean","Z",-0.937798124576271
"8464",30,"standing","fBodyGyro","std","X",-0.911718163220339
"8465",30,"standing","fBodyGyro","std","Y",-0.939469774067797
"8466",30,"standing","fBodyGyro","std","Z",-0.935176884915254
"8467",30,"standing","tBodyAcc","mean","X",0.277112699152542
"8468",30,"standing","tBodyAcc","mean","Y",-0.0170163887813559
"8469",30,"standing","tBodyAcc","mean","Z",-0.108756209835593
"8470",30,"standing","tBodyAcc","std","X",-0.977559426949153
"8471",30,"standing","tBodyAcc","std","Y",-0.891654527118644
"8472",30,"standing","tBodyAcc","std","Z",-0.912850596949152
"8473",30,"standing","tBodyAccJerk","mean","X",0.0752414472033898
